secucode,code,name,industry,market,listing_date
603096.SH,603096,新经典,出版业,主板,2017-04-25
603803.SH,603803,瑞斯康达,通信设备,主板,2017-04-20
002862.SZ,002862,实丰文化,文教休闲,主板,2017-04-11
603758.SH,603758,秦安股份,汽车配件,主板,2017-05-17
603050.SH,603050,科林电气,电气设备,主板,2017-04-14
002906.SZ,002906,华阳集团,汽车配件,主板,2017-10-13
300958.SZ,300958,建工修复,环境保护,创业板,2021-03-29
300756.SZ,300756,金马游乐,专用机械,创业板,2018-12-28
002878.SZ,002878,元隆雅图,广告包装,主板,2017-06-06
300787.SZ,300787,海能实业,元器件,创业板,2019-08-15
603906.SH,603906,龙蟠科技,电气设备,主板,2017-04-10
603180.SH,603180,金牌家居,家居用品,主板,2017-05-12
603041.SH,603041,美思德,化工原料,主板,2017-03-30
603536.SH,603536,惠发食品,食品,主板,2017-06-13
603113.SH,603113,金能科技,化工原料,主板,2017-05-11
300629.SZ,300629,新劲刚,元器件,创业板,2017-03-24
300583.SZ,300583,赛托生物,化学制药,创业板,2017-01-06
002882.SZ,002882,金龙羽,电气设备,主板,2017-07-17
002868.SZ,002868,绿康生化,农业综合,主板,2017-05-03
603680.SH,603680,今创集团,运输设备,主板,2018-02-27
603232.SH,603232,格尔软件,软件服务,主板,2017-04-21
003020.SZ,003020,立方制药,化学制药,主板,2020-12-15
603269.SH,603269,海鸥股份,机械基件,主板,2017-05-17
603229.SH,603229,奥翔药业,化学制药,主板,2017-05-09
603826.SH,603826,坤彩科技,染料涂料,主板,2017-04-14
002859.SZ,002859,洁美科技,元器件,主板,2017-04-07
603058.SH,603058,永吉股份,广告包装,主板,2016-12-23
603855.SH,603855,华荣股份,专用机械,主板,2017-05-24
603127.SH,603127,昭衍新药,医疗保健,主板,2017-08-25
002870.SZ,002870,香山股份,汽车配件,主板,2017-05-15
300589.SZ,300589,江龙船艇,船舶,创业板,2017-01-13
300601.SZ,300601,康泰生物,生物制药,创业板,2017-02-07
002902.SZ,002902,铭普光磁,通信设备,主板,2017-09-29
300585.SZ,300585,奥联电子,汽车配件,创业板,2016-12-29
603926.SH,603926,铁流股份,汽车配件,主板,2017-05-10
002860.SZ,002860,星帅尔,家用电器,主板,2017-04-12
603501.SH,603501,豪威集团,半导体,主板,2017-05-04
603200.SH,603200,上海洗霸,环境保护,主板,2017-06-01
300612.SZ,300612,宣亚国际,广告包装,创业板,2017-02-15
603586.SH,603586,金麒麟,汽车配件,主板,2017-04-06
300868.SZ,300868,杰美特,元器件,创业板,2020-08-24
300945.SZ,300945,曼卡龙,服饰,创业板,2021-02-10
603139.SH,603139,康惠股份,中成药,主板,2017-04-21
002926.SZ,002926,华西证券,证券,主板,2018-02-05
603776.SH,603776,永安行,公共交通,主板,2017-08-17
603496.SH,603496,恒为科技,IT设备,主板,2017-06-07
002871.SZ,002871,伟隆股份,机械基件,主板,2017-05-11
603728.SH,603728,鸣志电器,电气设备,主板,2017-05-09
002869.SZ,002869,金溢科技,通信设备,主板,2017-05-15
300588.SZ,300588,熙菱信息,IT设备,创业板,2017-01-05
300590.SZ,300590,移为通信,通信设备,创业板,2017-01-11
300613.SZ,300613,富瀚微,半导体,创业板,2017-02-20
300618.SZ,300618,寒锐钴业,小金属,创业板,2017-03-06
300616.SZ,300616,尚品宅配,家居用品,创业板,2017-03-07
002876.SZ,002876,三利谱,元器件,主板,2017-05-25
002872.SZ,002872,ST天圣,医药商业,主板,2017-05-19
603717.SH,603717,天域生物,农业综合,主板,2017-03-27
603879.SH,603879,永悦科技,化工原料,主板,2017-06-14
603081.SH,603081,大丰实业,专用机械,主板,2017-04-20
002863.SZ,002863,今飞凯达,汽车配件,主板,2017-04-18
603721.SH,603721,*ST天择,影视音像,主板,2017-08-11
300645.SZ,300645,正元智慧,软件服务,创业板,2017-04-21
300610.SZ,300610,晨化股份,化工原料,创业板,2017-02-13
300675.SZ,300675,建科院,建筑工程,创业板,2017-07-19
300638.SZ,300638,广和通,通信设备,创业板,2017-04-13
300602.SZ,300602,飞荣达,元器件,创业板,2017-01-26
300996.SZ,300996,普联软件,软件服务,创业板,2021-06-03
300595.SZ,300595,欧普康视,医疗保健,创业板,2017-01-17
003025.SZ,003025,思进智能,机床制造,主板,2020-12-11
300584.SZ,300584,海辰药业,化学制药,创业板,2017-01-12
300599.SZ,300599,雄塑科技,塑料,创业板,2017-01-23
603335.SH,603335,迪生力,汽车配件,主板,2017-06-20
300605.SZ,300605,恒锋信息,软件服务,创业板,2017-02-08
300591.SZ,300591,万里马,服饰,创业板,2017-01-10
300639.SZ,300639,凯普生物,医疗保健,创业板,2017-04-12
300608.SZ,300608,思特奇,软件服务,创业板,2017-02-13
603316.SH,603316,诚邦股份,建筑工程,主板,2017-06-19
301098.SZ,301098,金埔园林,建筑工程,创业板,2021-11-12
603331.SH,603331,百达精工,专用机械,主板,2017-07-05
603856.SH,603856,东宏股份,塑料,主板,2017-11-06
603488.SH,603488,展鹏科技,运输设备,主板,2017-05-16
603679.SH,603679,华体科技,电气设备,主板,2017-06-21
002965.SZ,002965,祥鑫科技,汽车配件,主板,2019-10-25
601121.SH,601121,宝地矿业,普钢,主板,2023-03-10
300498.SZ,300498,温氏股份,农业综合,创业板,2015-11-02
603357.SH,603357,设计总院,建筑工程,主板,2017-08-01
002866.SZ,002866,传艺科技,IT设备,主板,2017-04-26
603093.SH,603093,南华期货,多元金融,主板,2019-08-30
603970.SH,603970,中农立华,农药化肥,主板,2017-11-16
002935.SZ,002935,天奥电子,航空,主板,2018-09-03
002877.SZ,002877,智能自控,机械基件,主板,2017-06-05
002900.SZ,002900,哈三联,化学制药,主板,2017-09-22
002880.SZ,002880,卫光生物,生物制药,主板,2017-06-16
603063.SH,603063,禾望电气,电气设备,主板,2017-07-28
605303.SH,605303,园林股份,建筑工程,主板,2021-03-01
002886.SZ,002886,沃特股份,塑料,主板,2017-06-27
603387.SH,603387,基蛋生物,医疗保健,主板,2017-07-17
002879.SZ,002879,长缆科技,电气设备,主板,2017-07-07
603196.SH,603196,璞源材料,服饰,主板,2017-05-31
603978.SH,603978,深圳新星,小金属,主板,2017-08-07
601108.SH,601108,财通证券,证券,主板,2017-10-24
001332.SZ,001332,锡装股份,专用机械,主板,2022-09-20
603042.SH,603042,华脉科技,通信设备,主板,2017-06-02
603587.SH,603587,地素时尚,服饰,主板,2018-06-22
002893.SZ,002893,京能热力,供气供热,主板,2017-09-15
603725.SH,603725,天安新材,塑料,主板,2017-09-06
603985.SH,603985,恒润股份,电气设备,主板,2017-05-05
603619.SH,603619,中曼石油,石油开采,主板,2017-11-17
603938.SH,603938,三孚股份,化工原料,主板,2017-06-28
603711.SH,603711,香飘飘,软饮料,主板,2017-11-30
603880.SH,603880,南卫股份,医疗保健,主板,2017-08-07
002884.SZ,002884,凌霄泵业,机械基件,主板,2017-07-11
603767.SH,603767,中马传动,汽车配件,主板,2017-06-13
603079.SH,603079,圣达生物,食品,主板,2017-08-23
300622.SZ,300622,博士眼镜,其他商业,创业板,2017-03-15
300611.SZ,300611,美力科技,汽车配件,创业板,2017-02-20
300609.SZ,300609,汇纳科技,软件服务,创业板,2017-02-15
300767.SZ,300767,震安科技,橡胶,创业板,2019-03-29
300708.SZ,300708,聚灿光电,半导体,创业板,2017-10-16
300625.SZ,300625,三雄极光,家用电器,创业板,2017-03-17
300621.SZ,300621,维业股份,装修装饰,创业板,2017-03-16
301208.SZ,301208,中亦科技,软件服务,创业板,2022-07-07
300661.SZ,300661,圣邦股份,半导体,创业板,2017-06-06
300627.SZ,300627,华测导航,通信设备,创业板,2017-03-21
300626.SZ,300626,华瑞股份,电气设备,创业板,2017-03-20
300620.SZ,300620,光库科技,通信设备,创业板,2017-03-10
300633.SZ,300633,开立医疗,医疗保健,创业板,2017-04-06
300628.SZ,300628,亿联网络,通信设备,创业板,2017-03-17
300701.SZ,300701,森霸传感,元器件,创业板,2017-09-15
300908.SZ,300908,仲景食品,食品,创业板,2020-11-23
300695.SZ,300695,兆丰股份,汽车配件,创业板,2017-09-08
300637.SZ,300637,扬帆新材,化工原料,创业板,2017-04-12
300603.SZ,300603,立昂技术,通信设备,创业板,2017-01-26
300635.SZ,300635,中达安,建筑工程,创业板,2017-03-31
300699.SZ,300699,光威复材,化纤,创业板,2017-09-01
301286.SZ,301286,侨源股份,化工原料,创业板,2022-06-14
300636.SZ,300636,同和药业,化学制药,创业板,2017-03-31
300662.SZ,300662,科锐国际,文教休闲,创业板,2017-06-08
300670.SZ,300670,大烨智能,电气设备,创业板,2017-07-03
300663.SZ,300663,科蓝软件,软件服务,创业板,2017-06-08
300700.SZ,300700,岱勒新材,矿物制品,创业板,2017-09-12
601155.SH,601155,新城控股,区域地产,主板,2015-12-04
603055.SH,603055,台华新材,纺织,主板,2017-09-21
300801.SZ,300801,泰和科技,化工原料,创业板,2019-11-28
603535.SH,603535,嘉诚国际,仓储物流,主板,2017-08-08
603233.SH,603233,大参林,医药商业,主板,2017-07-31
300652.SZ,300652,雷迪克,汽车配件,创业板,2017-05-16
300648.SZ,300648,星云股份,电气设备,创业板,2017-04-25
300953.SZ,300953,震裕科技,电气设备,创业板,2021-03-18
300685.SZ,300685,艾德生物,医疗保健,创业板,2017-08-02
301153.SZ,301153,中科江南,软件服务,创业板,2022-05-18
601019.SH,601019,山东出版,出版业,主板,2017-11-22
603289.SH,603289,泰瑞机器,专用机械,主板,2017-10-31
300643.SZ,300643,万通智控,汽车配件,创业板,2017-05-05
300837.SZ,300837,浙矿股份,专用机械,创业板,2020-06-05
300514.SZ,300514,友讯达,电器仪表,创业板,2017-04-26
300650.SZ,300650,太龙股份,元器件,创业板,2017-05-03
300653.SZ,300653,正海生物,医疗保健,创业板,2017-05-16
300676.SZ,300676,华大基因,医疗保健,创业板,2017-07-14
603110.SH,603110,东方材料,染料涂料,主板,2017-10-13
002883.SZ,002883,*ST中设,建筑工程,主板,2017-06-20
603226.SH,603226,菲林格尔,家居用品,主板,2017-06-15
300963.SZ,300963,中洲特材,小金属,创业板,2021-04-09
603648.SH,603648,畅联股份,仓储物流,主板,2017-09-13
603916.SH,603916,苏博特,化工原料,主板,2017-11-10
603683.SH,603683,晶华新材,化工原料,主板,2017-10-20
603933.SH,603933,睿能科技,元器件,主板,2017-07-06
002887.SZ,002887,绿茵生态,环境保护,主板,2017-08-01
300690.SZ,300690,双一科技,电气设备,创业板,2017-08-08
300641.SZ,300641,正丹股份,化工原料,创业板,2017-04-18
300680.SZ,300680,隆盛科技,汽车配件,创业板,2017-07-25
300604.SZ,300604,长川科技,半导体,创业板,2017-04-17
300642.SZ,300642,透景生命,医疗保健,创业板,2017-04-21
300658.SZ,300658,延江股份,纺织,创业板,2017-06-02
300651.SZ,300651,金陵体育,文教休闲,创业板,2017-05-09
300649.SZ,300649,杭州园林,建筑工程,创业板,2017-05-05
300554.SZ,300554,三超新材,矿物制品,创业板,2017-04-21
300929.SZ,300929,华骐环保,环境保护,创业板,2021-01-20
300703.SZ,300703,创源股份,文教休闲,创业板,2017-09-19
002909.SZ,002909,集泰股份,化工原料,主板,2017-10-26
603286.SH,603286,日盈电子,汽车配件,主板,2017-06-27
603329.SH,603329,上海雅仕,仓储物流,主板,2017-12-29
603809.SH,603809,豪能股份,汽车配件,主板,2017-11-28
601162.SH,601162,天风证券,证券,主板,2018-10-19
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30
300666.SZ,300666,江丰电子,半导体,创业板,2017-06-15
300660.SZ,300660,江苏雷利,电气设备,创业板,2017-06-02
300667.SZ,300667,必创科技,电器仪表,创业板,2017-06-19
300655.SZ,300655,晶瑞电材,半导体,创业板,2017-05-23
603757.SH,603757,大元泵业,机械基件,主板,2017-07-11
002827.SZ,002827,高争民爆,化工原料,主板,2016-12-09
603326.SH,603326,我乐家居,家居用品,主板,2017-06-16
603980.SH,603980,吉华集团,染料涂料,主板,2017-06-15
603813.SH,603813,*ST原尚,公路,主板,2017-09-18
603458.SH,603458,勘设股份,建筑工程,主板,2017-08-09
603260.SH,603260,合盛硅业,化工原料,主板,2017-10-30
601619.SH,601619,嘉泽新能,新型电力,主板,2017-07-20
002890.SZ,002890,弘宇股份,农用机械,主板,2017-08-02
601949.SH,601949,中国出版,出版业,主板,2017-08-21
603617.SH,603617,君禾股份,机械基件,主板,2017-07-03
003006.SZ,003006,百亚股份,造纸,主板,2020-09-21
603882.SH,603882,金域医学,医疗保健,主板,2017-09-08
002826.SZ,002826,易明医药,化学制药,主板,2016-12-09
300817.SZ,300817,双飞集团,机械基件,创业板,2020-02-18
300656.SZ,300656,民德电子,IT设备,创业板,2017-05-19
603136.SH,603136,天目湖,旅游景点,主板,2017-09-27
300671.SZ,300671,富满微,半导体,创业板,2017-07-05
300791.SZ,300791,仙乐健康,医疗保健,创业板,2019-09-25
603801.SH,603801,志邦家居,家居用品,主板,2017-06-30
002888.SZ,002888,惠威科技,元器件,主板,2017-07-21
300888.SZ,300888,稳健医疗,医疗保健,创业板,2020-09-17
002885.SZ,002885,京泉华,元器件,主板,2017-06-27
603707.SH,603707,健友股份,生物制药,主板,2017-07-19
600918.SH,600918,中泰证券,证券,主板,2020-06-03
300693.SZ,300693,盛弘股份,电气设备,创业板,2017-08-22
300640.SZ,300640,德艺文创,家居用品,创业板,2017-04-17
300761.SZ,300761,立华股份,农业综合,创业板,2019-02-18
300706.SZ,300706,阿石创,元器件,创业板,2017-09-26
603380.SH,603380,易德龙,元器件,主板,2017-06-22
002881.SZ,002881,美格智能,元器件,主板,2017-06-22
002898.SZ,002898,*ST赛隆,化学制药,主板,2017-09-12
603922.SH,603922,ST金鸿顺,汽车配件,主板,2017-10-23
603305.SH,603305,旭升集团,汽车配件,主板,2017-07-10
300681.SZ,300681,英搏尔,汽车配件,创业板,2017-07-25
603595.SH,603595,ST东尼,元器件,主板,2017-07-12
603129.SH,603129,春风动力,摩托车,主板,2017-08-18
300688.SZ,300688,创业黑马,文教休闲,创业板,2017-08-10
300677.SZ,300677,英科医疗,医疗保健,创业板,2017-07-21
300712.SZ,300712,永福股份,建筑工程,创业板,2017-10-31
002891.SZ,002891,中宠股份,饲料,主板,2017-08-21
603365.SH,603365,水星家纺,纺织,主板,2017-11-20
603106.SH,603106,恒银科技,IT设备,主板,2017-09-20
300668.SZ,300668,杰恩股份,装修装饰,创业板,2017-06-19
301503.SZ,301503,智迪科技,IT设备,创业板,2023-07-17
300691.SZ,300691,联合光电,元器件,创业板,2017-08-11
300672.SZ,300672,国科微,半导体,创业板,2017-07-12
300669.SZ,300669,沪宁股份,运输设备,创业板,2017-06-29
600901.SH,600901,江苏金租,多元金融,主板,2018-03-01
002897.SZ,002897,意华股份,元器件,主板,2017-09-07
603500.SH,603500,祥和实业,运输设备,主板,2017-09-04
002895.SZ,002895,川恒股份,化工原料,主板,2017-08-25
002901.SZ,002901,大博医疗,医疗保健,主板,2017-09-22
603976.SH,603976,正川股份,医疗保健,主板,2017-08-22
300683.SZ,300683,海特生物,生物制药,创业板,2017-08-08
001218.SZ,001218,丽臣实业,化工原料,主板,2021-10-15
603386.SH,603386,骏亚科技,元器件,主板,2017-09-12
603605.SH,603605,珀莱雅,日用化工,主板,2017-11-15
603557.SH,603557,*ST起步,服饰,主板,2017-08-18
603183.SH,603183,建研院,建筑工程,主板,2017-09-05
603363.SH,603363,傲农生物,饲料,主板,2017-09-26
603181.SH,603181,皇马科技,化工原料,主板,2017-08-24
603321.SH,603321,梅轮电梯,运输设备,主板,2017-09-15
300687.SZ,300687,赛意信息,软件服务,创业板,2017-08-03
603076.SH,603076,乐惠国际,专用机械,主板,2017-11-13
300679.SZ,300679,电连技术,元器件,创业板,2017-07-31
603083.SH,603083,剑桥科技,通信设备,主板,2017-11-10
605151.SH,605151,西上海,汽车配件,主板,2020-12-15
002892.SZ,002892,科力尔,电气设备,主板,2017-08-17
002920.SZ,002920,德赛西威,汽车配件,主板,2017-12-26
603087.SH,603087,甘李药业,生物制药,主板,2020-06-29
603499.SH,603499,翔港科技,广告包装,主板,2017-10-16
300723.SZ,300723,一品红,化学制药,创业板,2017-11-16
603659.SH,603659,璞泰来,化工原料,主板,2017-11-03
603283.SH,603283,赛腾股份,专用机械,主板,2017-12-25
603533.SH,603533,掌阅科技,互联网,主板,2017-09-21
603429.SH,603429,*ST集友,广告包装,主板,2017-01-24
300689.SZ,300689,澄天伟业,通信设备,创业板,2017-08-09
600025.SH,600025,华能水电,水力发电,主板,2017-12-15
002970.SZ,002970,锐明技术,IT设备,主板,2019-12-17
002918.SZ,002918,蒙娜丽莎,陶瓷,主板,2017-12-19
003033.SZ,003033,征和工业,汽车配件,主板,2021-01-11
301428.SZ,301428,世纪恒通,互联网,创业板,2023-05-19
603967.SH,603967,中创物流,仓储物流,主板,2019-04-29
603103.SH,603103,横店影视,影视音像,主板,2017-10-12
603709.SH,603709,中源家居,家居用品,主板,2018-02-08
003036.SZ,003036,泰坦股份,纺织机械,主板,2021-01-28
605108.SH,605108,同庆楼,酒店餐饮,主板,2020-07-16
601330.SH,601330,绿色动力,环境保护,主板,2018-06-11
002919.SZ,002919,名臣健康,互联网,主板,2017-12-18
601068.SH,601068,中铝国际,建筑工程,主板,2018-08-31
605296.SH,605296,神农集团,农业综合,主板,2021-05-28
002921.SZ,002921,联诚精密,汽车配件,主板,2017-12-27
603917.SH,603917,合力科技,汽车配件,主板,2017-12-04
002903.SZ,002903,宇环数控,机床制造,主板,2017-10-13
002899.SZ,002899,英派斯,文教休闲,主板,2017-09-15
603214.SH,603214,爱婴室,百货,主板,2018-03-30
002896.SZ,002896,中大力德,机械基件,主板,2017-08-29
603507.SH,603507,振江股份,电气设备,主板,2017-11-06
603392.SH,603392,万泰生物,生物制药,主板,2020-04-29
300720.SZ,300720,海川智能,电器仪表,创业板,2017-11-06
