rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,avg_amount_20_used,close,trade_date
1140,000635,英 力 特,制造业-化学原料和化学制品制造业,23.965287049399198,-0.4128457749362877,0.005322208071897925,-0.9436881952009879,-0.5854099456945913,-0.4131374681725443,-0.04888888888888887,-0.082529474812433,-0.19999999999999996,-0.06171215608900582,0.5022014802802296,2.3560000000000003,4.203,0.030924587540588053,0.35,-0.2561436672967864,143039475.22399998,8.56,2026-03-24
1141,600261,阳光照明,制造业-电气机械和器材制造业,23.89853137516689,-0.4134856966612309,-0.2956390854655424,-0.6191790592399576,-0.051935799608661834,-0.8669875849552808,-0.061855670103092675,-0.07848101265822782,-0.044619422572178435,-0.04712041884816753,0.7132956907049879,1.8359999999999999,2.399,0.036305510395474985,0.45,-0.15211970074812964,123618404.75,3.61,2026-03-24
1142,000603,盛达资源,采矿业-有色金属矿采选业,23.83177570093458,-0.4144641387877585,-0.7194827810357675,0.2800192094480434,-0.7687551511677646,-0.2861653233460626,-0.10109226121310722,-0.17279726261762185,-0.23466561139691333,-0.14351826223663955,0.8963920772443298,4.682,4.354,0.046207385930275055,0.35,-0.3797065582464203,1332078178.1279998,38.68,2026-03-24
1143,300910,瑞丰新材,制造业-化学原料和化学制品制造业,23.76502002670227,-0.4145081565163884,-0.6877565186894287,0.3543037252041116,-0.6061169625859308,-0.7117205854963908,-0.09181331293037498,-0.12640294388224482,-0.19905533063427805,-0.09974308169243751,0.9213756145470897,1.7899999999999998,1.7600000000000002,0.03011845612657078,0.3,-0.23991330443481151,192124262.25,46.95,2026-03-24
1144,300688,创业黑马,租赁和商务服务业-商务服务业,23.698264352469963,-0.4148556965246977,-0.930330800866341,0.16211547052217606,-0.2878442805394533,-0.17122258467209758,-0.1177852348993289,-0.09344827586206894,-0.12570668440305954,-0.08150787827970518,0.9238275478928792,5.148000000000001,5.1365,0.047755065394918035,0.6,-0.2116741500962156,219821997.15,26.15,2026-03-24
1145,000096,广聚能源,批发和零售业-批发业,23.63150867823765,-0.41521470773453767,-0.37314378389411174,-1.171592088934274,0.13705589526449877,-0.0031356733081618626,-0.04068117313150421,-0.09866666666666657,-0.08235294117647063,-0.08984830805134159,0.4331070232237218,2.516,5.3534999999999995,0.01740905931781777,0.45,-0.23813112283345894,318792833.806,10.15,2026-03-24
1146,300170,汉得信息,信息传输、软件和信息技术服务业-软件和信息技术服务业,23.56475300400534,-0.4154536052809858,-1.1329948229373616,-0.4186075262752614,-1.3672113805350241,2.7722565437985276,-0.1105331599479844,-0.19843750000000004,-0.10353866317169069,-0.11660244957702826,0.5116462026976504,6.63,11.179999999999998,0.04790694312613681,0.4,-0.2666168782673637,2640322209.9555,20.49,2026-03-24
1147,002465,海格通信,制造业-计算机、通信和其他电子设备制造业,23.49799732977303,-0.41703191974755793,-0.7678536760582266,-0.9077282846911968,0.19332405185997387,0.5225120765102479,-0.07381703470031542,-0.15535097813578824,-0.15970234688036633,-0.10446850693914889,0.4941548516160997,2.686,4.750500000000001,0.02990767921499667,0.55,-0.24986652429257872,1990727850.9899993,14.7,2026-03-24
1148,601020,华钰矿业,采矿业-有色金属矿采选业,23.43124165554072,-0.4177868877983264,-0.6995877437470173,-0.4706932148148408,0.0013830076668152613,-0.13703392086114893,-0.09674267100977196,-0.18152302243211338,-0.21732994637313008,-0.14525047133776323,0.6365906264985147,3.9480000000000004,5.0535,0.029882663136569083,0.3,-0.35380835380835385,1413496190.4,27.94,2026-03-24
1149,002758,浙农股份,批发和零售业-批发业,23.364485981308412,-0.41806936390204036,-0.6471277651117264,-0.5152979543644793,0.35155491785657156,-0.6713650189169618,-0.08133971291866027,-0.10364145658263313,-0.10028116213683225,-0.08392575981678496,0.770258895167253,1.918,2.275,0.018709377901885732,0.35,-0.14168937329700282,124416071.92500003,9.6,2026-03-24
1150,300128,锦富技术,制造业-计算机、通信和其他电子设备制造业,23.2977303070761,-0.4206914271771671,-0.40799167479625154,-0.39391262953097445,-0.19227137952906412,-0.8037488264674,-0.04566210045662111,-0.11938202247191021,-0.1717305151915457,-0.07624309392265216,0.7782857553147702,1.7700000000000002,2.053,0.02768838311534693,0.35,-0.22572178477690286,182320966.6,6.28,2026-03-24
1151,000822,山东海化,制造业-化学原料和化学制品制造业,23.230974632843793,-0.42294329999079633,-0.9153369848669649,-0.41987914325323006,-0.052416160526397054,0.3909634124971772,-0.09952606635071093,-0.16176470588235292,-0.15555555555555556,-0.12145499383477198,0.5433115440813471,4.968000000000001,8.010499999999999,0.029616366882570563,0.45,-0.22928176795580113,476649460.32,5.72,2026-03-24
1152,300525,博思软件,信息传输、软件和信息技术服务业-软件和信息技术服务业,23.16421895861148,-0.4235402884866564,-0.5605106348184634,-0.4877679841443159,0.024703226640999415,-0.5488978923426131,-0.07867132867132876,-0.10068259385665546,-0.18735543562066315,-0.07344732099687923,0.7441133389274992,2.052,2.5444999999999998,0.026988299552876665,0.45,-0.2097026604068858,182350814.8175,10.52,2026-03-24
1153,300761,立华股份,农、林、牧、渔业-畜牧业,23.09746328437917,-0.423999975481301,-0.10424342913724771,-1.5001401649199648,0.4758372797494849,-0.6829001236420513,-0.07380073800738018,-0.08934240362811807,0.025536261491317713,-0.04621669120790395,0.6347717170168489,1.152,1.7530000000000001,0.024963029911285264,0.6,-0.12765957446808507,232778332.14499998,19.97,2026-03-24
1154,002093,国脉科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,23.030707610146862,-0.42411195840322125,-0.6820844099106389,-0.2494720186921041,0.11629595900044287,-0.7477958771068549,-0.09176915799432361,-0.11357340720221609,-0.1578947368421053,-0.08506075768406007,0.9037955511918535,1.294,1.32,0.027468060994557866,0.45,-0.19458987783595116,140333819.405,9.57,2026-03-24
1155,300520,科大国创,信息传输、软件和信息技术服务业-软件和信息技术服务业,22.963951935914555,-0.42497698283203084,-0.5765657510659308,-0.6876492811037809,-0.6002422137085687,0.6507338707466697,-0.06204102304380865,-0.12764955252001886,-0.17542297417631347,-0.09492974954184474,0.520788307751509,4.226000000000001,7.187,0.030053322551407913,0.35,-0.2281161318489413,843669174.0085,36.98,2026-03-24
1156,603323,苏农银行,金融业-货币金融服务,22.897196261682243,-0.42565939191660573,-0.8185192677668182,-0.16975404098636912,-0.05868228990748375,-0.29384477721192936,-0.03550295857988173,-0.020040080160320772,-0.03168316831683171,-0.01895877219380082,1.0497900689519415,1.614,1.5090000000000001,0.019943891718939694,0.45,-0.07436399217221135,151741477.95,4.86,2026-03-24
1157,300687,赛意信息,信息传输、软件和信息技术服务业-软件和信息技术服务业,22.83044058744993,-0.425711752665891,-0.38849940239472547,-0.5553553256849297,-0.3243277235814459,-0.44405077046986097,-0.06394490900147554,-0.09767662399241339,-0.15158270173874266,-0.07688576279408188,0.6943479723482567,2.3440000000000003,3.1079999999999997,0.03565284733771185,0.5,-0.23849725622625584,216691222.91399997,18.92,2026-03-24
1158,300586,美联新材,制造业-化学原料和化学制品制造业,22.763684913217624,-0.42671216421971137,-0.45762713994753984,-0.4742158787672395,-0.12413889852129466,-0.6685303922975111,-0.08591408591408589,-0.10905550146056464,-0.17344173441734412,-0.08141752836060634,0.6697394982672491,1.798,2.4300000000000006,0.03126609785248214,0.45,-0.23001776198934276,131813482.15,9.12,2026-03-24
1159,000059,华锦股份,制造业-石油、煤炭及其他燃料加工业,22.696929238985312,-0.4270790615426261,-0.5202259937494084,-0.6837128649567891,-0.2031695681631453,-0.04951022780690939,-0.0709342560553633,-0.05457746478873238,-0.12254901960784315,-0.08836261777438259,0.5404292586443704,2.118,3.591500000000001,0.027681311140920414,0.4,-0.21139430284857574,344704278.01649994,5.38,2026-03-24
1160,300793,佳禾智能,制造业-计算机、通信和其他电子设备制造业,22.630173564753004,-0.4271871526448959,-0.5352333513470668,-0.5694563811866424,0.29072399264487864,-0.8591634355892283,-0.08522727272727271,-0.10610734114743992,-0.12128562765312301,-0.07486033519553059,0.7178216515781416,1.4860000000000002,1.916,0.029910561926363266,0.45,-0.18375815056312994,112763568.92,14.47,2026-03-24
1161,600796,钱江生化,电力、热力、燃气及水生产和供应业-水的生产和供应业,22.563417890520697,-0.4274639155422777,-0.39304389220112756,-0.2203599129527295,-0.865111955512811,-0.2808932621405473,-0.0565217391304349,-0.06465517241379315,-0.06060606060606055,-0.04412304529770217,0.8464135367743817,4.536,5.0344999999999995,0.03286897886170558,0.4,-0.1458923512747875,107358887.65,6.51,2026-03-24
1162,600352,浙江龙盛,制造业-化学原料和化学制品制造业,22.496662216288385,-0.4306141132934562,-0.5853195417224969,-0.682616483140615,-0.33541218174826415,0.2750017368689937,-0.05824561403508777,-0.17364532019704426,-0.16800991940483567,-0.10363023077179989,0.6072565483432347,1.782,2.5260000000000002,0.030404466143488823,0.4,-0.24447101016138673,1257978500.0,13.38,2026-03-24
1163,600246,万通发展,房地产业-房地产业,22.429906542056074,-0.4306537432511996,-0.3848968539457521,-1.125066484416247,-0.07868150543024835,0.13538613678141784,-0.03634669151910541,-0.047882136279926324,-0.12889637742207238,-0.05198496378472539,0.598996743808258,1.6019999999999999,2.459,0.02213855939146654,0.4,-0.2083668543845535,514775382.65,10.34,2026-03-24
1164,601528,瑞丰银行,金融业-货币金融服务,22.363150867823762,-0.4309970786281816,-0.4093817390595784,-0.8266856619340932,0.22424165956515793,-0.70280866289239,-0.02131438721136769,0.0018181818181817189,0.012867647058823373,0.00712849570462426,0.8404779021105486,1.026,1.215,0.020092718676138887,0.55,-0.0754385964912282,115298323.2,5.45,2026-03-24
1165,002174,游族网络,信息传输、软件和信息技术服务业-互联网和相关服务,22.296395193591458,-0.4323838428925616,-0.6760694783149823,0.05185043166717612,-0.33697859278543585,-0.7168196061751703,-0.08163265306122447,-0.10426540284360197,-0.1570026761819805,-0.08051568961323285,0.9168617877899989,2.12,2.1279999999999997,0.026508735650646622,0.3,-0.197497765862377,215074493.1745,9.46,2026-03-24
1166,301556,托普云农,信息传输、软件和信息技术服务业-软件和信息技术服务业,22.229639519359147,-0.43485119256373206,-1.0073247824706308,0.17519613712873294,-0.21255133183578118,-0.22140031660337792,-0.09873060648801135,-0.13908177013161993,-0.21178479931682326,-0.11994660564454618,0.8814963472792521,5.224,5.2605,0.023949845495683655,0.4,-0.23235406333460507,147470402.8,83.08,2026-03-24
1167,002255,海陆重工,制造业-通用设备制造业,22.162883845126835,-0.43731459426093094,-0.7372099828174147,-0.4252494746361756,-0.4195429513662986,0.31860238532225704,-0.08678021086780208,-0.13782542113323126,-0.11058451816745662,-0.10110565600926025,0.5513676116429087,4.08,6.601000000000001,0.03458780521295068,0.35,-0.20444444444444443,537343602.1735,11.28,2026-03-24
1168,002534,西子洁能,制造业-通用设备制造业,22.096128170894527,-0.4376715891469153,-0.2708019513269395,-1.0936284881770204,0.010758450181652446,-0.3873025107214324,-0.036868973340896116,-0.14544539506794163,-0.10959622443628736,-0.0969045846186577,0.44672982637925734,1.2919999999999998,2.5135000000000005,0.032787002716337776,0.55,-0.2361376673040153,400835304.4195,17.09,2026-03-24
1169,300177,中海达,制造业-计算机、通信和其他电子设备制造业,22.029372496662216,-0.43789136947919516,-0.69796133015117,-0.46570262472437624,0.43388389679697603,-0.8603864039801887,-0.09549356223175975,-0.10604453870625663,-0.1595214356929212,-0.09237726098191223,0.7579651213009886,1.5819999999999999,1.9204999999999994,0.02978409282544758,0.5,-0.18606965174129364,109369389.0,8.43,2026-03-24
1170,600103,青山纸业,制造业-造纸和纸制品业,21.962616822429908,-0.4382901906968689,-0.7249116464371825,-0.442580131785135,0.1313795481249428,-0.4263760586713379,-0.08661417322834652,-0.07692307692307698,-0.10077519379844968,-0.05267456104532475,0.9544104523511534,3.396,3.4004999999999996,0.03605679644930285,0.45,-0.15776081424936383,278081591.15,3.47,2026-03-24
1171,002921,联诚精密,制造业-通用设备制造业,21.895861148197596,-0.4412563848295091,-0.7917842645447956,-0.22703654294581482,-0.16807303586262068,-0.2277929073507535,-0.12661011184532248,-0.12217194570135737,-0.02959566486035836,-0.07796502762540347,0.6732387603263215,3.568,4.8934999999999995,0.04305598924076039,0.5,-0.17949666913397477,160994180.768,23.32,2026-03-24
1172,600266,城建发展,房地产业-房地产业,21.82910547396529,-0.4412669446155446,-0.6497949951539009,-0.6843718583868567,0.4007854083215614,-0.6027537574772157,-0.06026365348399232,-0.0742115027829312,-0.12147887323943651,-0.05635400907715582,0.7739701110797447,1.8359999999999999,2.2350000000000003,0.021532556909736093,0.4,-0.13644524236983857,247441768.95,4.97,2026-03-24
1173,300896,爱美客,制造业-专用设备制造业,21.762349799732977,-0.44282860200441687,-1.1049967357241015,0.2325353723762031,0.19285704962832395,-0.6502344048966124,-0.12661011184532248,-0.1495684855233853,-0.16130139336948313,-0.11085076424337914,1.0982013491085332,1.358,1.1495000000000002,0.027606741558018226,0.35,-0.1597995545657016,322439445.5875,122.0,2026-03-24
1174,001696,宗申动力,制造业-通用设备制造业,21.695594125500666,-0.44352895679139925,-0.7531680948573702,-0.8168358235431276,-0.5108447705299656,1.0941079409554924,-0.06956521739130428,-0.17480719794344468,-0.08242020009528328,-0.11570247933884292,0.4331070232237218,3.286,7.067,0.03288119572542041,0.45,-0.26938136256851997,1435326010.3934999,19.24,2026-03-24
1175,300083,创世纪,制造业-通用设备制造业,21.628838451268358,-0.44457349183286626,-0.880929694544701,-0.34994770824007926,0.304028909122286,-0.43680312519615494,-0.09375,-0.1412300683371298,-0.1594202898550725,-0.08711181064229057,0.7228864202807455,2.04,2.5895,0.022345957784710255,0.4,-0.1942919868276619,323862777.1,7.54,2026-03-24
1176,600101,明星电力,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,21.56208277703605,-0.44556578990110773,-0.8230450054713025,-0.7543295231772059,0.21502369123458703,0.19486569889864908,0.025471698113207486,-0.033777777777777795,0.040191387559808556,-0.002248841158382864,0.6824657038338463,5.788,8.084,0.028956880912803972,0.55,-0.11531690140845063,486735665.3,10.82,2026-03-24
1177,300963,中洲特材,制造业-有色金属冶炼和压延加工业,21.49532710280374,-0.4478061808721005,-0.6142715299819661,-0.7463963781189156,0.06712757817290521,-0.19282659989444106,-0.12127337038908537,-0.1699284009546539,-0.1408102766798418,-0.12406185463154173,0.49456573881126825,3.254,5.768,0.037041990897729304,0.45,-0.2392497712717292,339778766.3535,17.36,2026-03-24
1178,002358,森源电气,制造业-电气机械和器材制造业,21.428571428571427,-0.44881899390341873,-0.5967406218776574,-0.7514442040725056,-0.33060042666016265,0.2923892746520214,-0.054151624548736454,-0.12472160356347439,-0.12472160356347439,-0.0773023419616129,0.4537200402303972,4.726000000000001,9.2225,0.030429699064205375,0.4,-0.21405750798722045,750513536.4024999,7.88,2026-03-24
1179,300071,福石控股,租赁和商务服务业-商务服务业,21.36181575433912,-0.4493059506519792,-0.48954671453643117,-0.5854198370487412,-0.40922990890826805,-0.1685754919571186,-0.04859813084112141,-0.08944543828264762,-0.15588723051409625,-0.055571017719640015,0.6732166957021871,3.6659999999999995,4.9925,0.03161172463064864,0.4,-0.2043551088777219,257950057.55,5.09,2026-03-24
1180,002348,高乐股份,制造业-文教、工美、体育和娱乐用品制造业,21.295060080106808,-0.449401505033117,-0.7618484920129001,-1.033715022978003,0.20108332766495637,0.4903332132236835,-0.08690330477356178,-0.16085489313835777,-0.014531043593130843,-0.08522378908645012,0.6454554160949509,2.8679999999999994,4.100999999999999,0.03723647766824629,0.6,-0.21245828698553948,301221740.34,7.44,2026-03-24
1181,002669,康达新材,制造业-化学原料和化学制品制造业,21.2283044058745,-0.44994669538924875,-0.706593087279378,0.5211130734301467,-1.28325830741122,-0.27290711568526843,-0.10864903502501788,-0.1080114449213162,-0.1774406332453825,-0.09921623866796692,0.848263213149661,4.534000000000001,4.843500000000001,0.051221211477008935,0.35,-0.23583061889250811,205169287.28500003,12.46,2026-03-24
1182,600115,中国东航,交通运输、仓储和邮政业-航空运输业,21.161548731642192,-0.44999999999999984,-0.9999999999999999,-0.19999999999999996,-0.75,1.000000000000001,-0.06196581196581197,-0.07773109243697485,-0.2378472222222222,-0.09735786984681827,0.879930679602761,1.416,1.4320000000000002,0.03518273767052202,0.35,-0.311111111111111,1174843354.1,4.35,2026-03-24
1183,603626,科森科技,制造业-金属制品业,21.09479305740988,-0.45133218413742504,-0.435550606146435,-0.4432795347551946,-0.9560665926802591,0.16614173697332976,-0.08560311284046696,-0.04514672686230248,-0.21375464684014867,-0.09311150654975042,0.640682208108428,4.15,5.792,0.04891546108867174,0.4,-0.2900323857502698,758159162.3,21.2,2026-03-24
1184,603100,川仪股份,制造业-仪器仪表制造业,21.02803738317757,-0.4515149035951048,-1.1032202208579782,0.6689660894862393,-0.20661013675754103,-0.9076420684797674,-0.1261915569677713,-0.15718038528896672,-0.2306155075939248,-0.13993387543561786,1.295564200715743,1.916,1.3249999999999997,0.0208047473528507,0.3,-0.24732884843688163,149672864.45,19.27,2026-03-24
1185,300339,润和软件,信息传输、软件和信息技术服务业-软件和信息技术服务业,20.961281708945258,-0.4532423912874334,-0.8606551825595953,-0.6191182428363533,-0.14875973586642255,0.5036745974585174,-0.0976527900797165,-0.13131528458750796,-0.17326029620612704,-0.10200753652570571,0.6538765192400006,2.508,3.4210000000000003,0.02556339468946547,0.45,-0.241012756088133,1238003553.969,40.64,2026-03-24
1186,002760,凤形股份,制造业-金属制品业,20.89452603471295,-0.453376991523004,-0.5591192051388736,-0.2773854819631058,-0.5466093688029583,-0.3404071014405762,-0.07892454466608845,-0.13938411669367912,-0.12231404958677694,-0.08489692165183871,0.7057599920642678,4.346,5.455,0.04195123627520676,0.35,-0.23561643835616441,138031008.937,21.27,2026-03-24
1187,300925,法本信息,信息传输、软件和信息技术服务业-软件和信息技术服务业,20.827770360480642,-0.45406754357126966,-0.6085827744501028,-0.34072227051179044,-0.23169351471227806,-0.5274344214721688,-0.09186220668996503,-0.09950495049504937,-0.1559164733178654,-0.07859078590785906,0.7995461640757922,2.3259999999999996,2.6755,0.032034440880126074,0.45,-0.21873578899499768,187054209.4,18.16,2026-03-24
1188,002457,青龙管业,制造业-非金属矿物制品业,20.76101468624833,-0.45427899246851244,-0.6230590479867677,-0.4561539105241686,-0.28955639056377047,-0.22070411686672764,-0.08326463314097288,-0.13731574864235851,-0.2091038406827881,-0.1235122566406559,0.5643910943224536,4.03,6.117,0.032823398004998366,0.4,-0.28116531165311653,265731444.10799998,11.11,2026-03-24
1189,000682,东方电子,信息传输、软件和信息技术服务业-软件和信息技术服务业,20.694259012016023,-0.45460642467622925,-0.5686178701576534,-0.7658725342281247,0.05438730256218377,-0.31045735712382305,-0.06607929515418487,-0.162606978275181,-0.0901287553648068,-0.08271435782793679,0.6288023268077524,1.714,2.4524999999999997,0.02731338653490688,0.45,-0.20392156862745103,464696949.2200001,12.73,2026-03-24
1190,002259,升达林业,电力、热力、燃气及水生产和供应业-燃气生产和供应业,20.62750333778371,-0.45528826134725,-0.668737525668875,-0.6664317057240782,0.11317046571861411,-0.29212945194935497,-0.04316546762589912,-0.06666666666666665,-0.03448275862068961,-0.04923599320882843,0.5293706719423529,2.834,4.9435,0.03213654991861792,0.45,-0.15851602023608757,210309785.04249996,5.31,2026-03-24
1191,301050,雷电微力,制造业-计算机、通信和其他电子设备制造业,20.5607476635514,-0.45577948385242517,-0.54291550218146,-0.8402026029226586,0.19098358974847543,-0.44506233465914413,-0.07178866706997378,-0.10638710929916517,-0.15803914395463692,-0.09227158886982578,0.5452090128590343,2.342,3.8015000000000008,0.02341683524404491,0.45,-0.23771331058020473,419613972.653,45.92,2026-03-24
1192,002554,惠博普,采矿业-开采专业及辅助性活动,20.493991989319092,-0.4558193242463479,-0.20235324898319323,-0.805213744327887,-0.5335761945185273,-0.4457289977826224,-0.04166666666666663,-0.11750599520383687,-0.12589073634204273,-0.11378687537627952,0.43948839887131824,4.39,8.425,0.024219808775580384,0.3,-0.3099415204678362,492323884.525,3.68,2026-03-24
1193,001225,和泰机电,制造业-通用设备制造业,20.427236315086784,-0.45602167817370537,-0.8431541041352886,0.1277327117519801,-0.9041354727195883,0.20089253390888473,-0.05963213939980638,-0.12769396551724133,-0.23818509615384617,-0.14525047133776323,0.6349979121347608,6.43,8.133000000000003,0.02385999095023167,0.3,-0.45177725118483414,103152890.2264,48.54,2026-03-24
1194,600141,兴发集团,制造业-化学原料和化学制品制造业,20.360480640854473,-0.4567562100844933,-0.9577417545475512,0.19745477009436563,-0.9454050184251171,0.44038535263972867,-0.0703170028818445,-0.18246325392802842,-0.23818509615384617,-0.14210113420293324,0.822954508574846,2.918,3.042,0.03751654114252262,0.35,-0.27076566125290025,1371483759.6,32.45,2026-03-24
1195,000920,沃顿科技,制造业-化学原料和化学制品制造业,20.29372496662216,-0.4569808968293144,-0.8150151945607257,-0.6532362703549645,0.583275251330658,-0.562138677882764,-0.11111111111111105,-0.16689655172413798,-0.0707692307692308,-0.09087488240827846,0.6105769856349637,1.9060000000000001,2.8794999999999997,0.019802779103632377,0.4,-0.16689655172413798,185075398.8385,12.11,2026-03-24
1196,603663,三祥新材,制造业-非金属矿物制品业,20.226969292389853,-0.45717737268589415,-0.7072717675790408,-0.39190730545549823,-0.022506805993472094,-0.4786031872780591,-0.09490790899241597,-0.19853032447735194,-0.06282252636302443,-0.13281777131883532,0.6829932148013441,2.068,2.603,0.027960889519308384,0.4,-0.2692654755459303,538637044.45,41.82,2026-03-24
1197,301257,普蕊斯,科学研究和技术服务业-研究和试验发展,20.160213618157545,-0.45737206029341065,-0.9840373873350807,0.5630669319976583,-0.8872722957032154,-0.18046252812099903,-0.048255919031267025,-0.1797507788161995,-0.21950496516970508,-0.12460934902586618,0.9284817570176321,2.386,2.2640000000000002,0.03221600936879368,0.35,-0.2690101485512575,103152890.2264,52.82,2026-03-24
1198,300753,爱朋医疗,制造业-专用设备制造业,20.093457943925234,-0.4575286180948545,-1.1846788700620723,-0.33925735145767727,0.06765625042002031,0.5841734514025982,-0.12014787430683926,-0.17836593785960875,-0.15727353201534378,-0.11692407587774234,0.5245194576132097,5.936,9.9405,0.03253414167829008,0.5,-0.21775351910370588,290289178.977,28.58,2026-03-24
1199,000685,中山公用,电力、热力、燃气及水生产和供应业-水的生产和供应业,20.026702269692922,-0.45868562001480595,-0.6932141654111366,-0.4822583466943948,0.19920308859352934,-0.67117323263639,-0.07216494845360821,-0.08241291418861507,-0.09924937447873228,-0.06408423241908223,0.8838963114339683,1.1099999999999999,1.185,0.0211540817151386,0.5,-0.1338842975206611,172030532.60999998,10.79,2026-03-24
1200,300145,南方泵业,制造业-通用设备制造业,19.959946595460615,-0.4593205424924673,-0.8832582657555766,-0.40720005695031297,-0.1692700313347389,0.19757856209526284,-0.1168582375478926,-0.15412844036697249,-0.03958333333333319,-0.07698468315146667,0.5909207130998453,3.614,5.6895,0.03683075676163694,0.45,-0.19633027522935786,553105068.5285,4.62,2026-03-24
1201,300669,沪宁股份,制造业-通用设备制造业,19.893190921228303,-0.4597605816550672,0.27885499476469405,-1.0200537604579587,-1.0280926041627525,-0.7378041240926976,-0.01715160796324644,-0.13270270270270257,-0.039509129003292176,-0.056759060580229725,0.5022162525280026,0.9509000000000001,1.6959999999999997,0.05161978776893515,0.45,-0.23145245559038663,107776560.65,32.25,2026-03-24
1202,000036,华联控股,房地产业-房地产业,19.826435246995995,-0.45982810020320014,-0.28980296532171024,-0.8119985375100808,-0.4752436192389547,-0.30572370566136586,-0.016000000000000014,-0.050193050193050204,-0.18945634266886335,-0.03330386089006787,0.6627720535288074,2.436,3.3265000000000002,0.03182155872224912,0.35,-0.2073813708260106,242905929.08199996,4.92,2026-03-24
1203,301588,美新科技,制造业-橡胶和塑料制品业,19.759679572763687,-0.4609347451569946,-0.9392578924086048,0.38240201521971207,-0.9083618838101829,0.005601898423705898,-0.11170212765957455,-0.13631326191355753,-0.11001141987057483,-0.07133778201461705,0.9128635275352899,6.078,6.2565,0.060509066539506835,0.5,-0.21361332367849395,115410578.17750001,23.34,2026-03-24
1204,000902,新洋丰,制造业-化学原料和化学制品制造业,19.692923898531376,-0.46132274769710213,-0.7756750809023841,-0.48749881026519704,0.21133170471210216,-0.47629569141513095,-0.10898876404494384,-0.13944655453065657,-0.11692650334075727,-0.10410664859063434,0.6764403383603764,1.56,2.0759999999999996,0.02554881880532265,0.4,-0.18889465490399582,424037644.9655,15.86,2026-03-24
1205,600969,郴电国际,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,19.626168224299064,-0.4621244853960901,-0.6519473942942047,-0.7474658683235385,0.46026212221207474,-0.710209900266257,0.02399232245681393,-0.011121408711770031,0.06913827655310611,0.02739396273650785,0.8548839396908691,2.902,3.332,0.02814996412470795,0.6,-0.10661764705882348,128052032.7,10.85,2026-03-24
1206,600759,洲际油气,采矿业-石油和天然气开采业,19.559412550066757,-0.4622862529520445,-1.382694202634476,-0.02122882154376854,-0.30719160792784045,1.0502463671550404,-0.09774436090225569,-0.19853032447735194,0.005025125628140836,-0.14525047133776323,0.6930367301353577,12.43,14.521025,0.05049931857163786,0.55,-0.31034482758620685,3862734371.5438232,6.01,2026-03-24
1207,601890,亚星锚链,制造业-铁路、船舶、航空航天和其他运输设备制造业,19.492656875834445,-0.4623878056499664,-0.7573901688077772,-0.4848787897032596,-0.6585682111988298,0.6233440102581689,-0.09226713532513187,-0.1341156747694886,-0.2291044776119403,-0.1259835857517556,0.4331070232237218,4.01,8.029,0.030425467291322943,0.3,-0.27757487216946675,952335004.85,10.34,2026-03-24
1208,002207,准油股份,采矿业-开采专业及辅助性活动,19.425901201602137,-0.4624528508213468,-1.5125970013939383,1.230408019125242,-1.1016540821140248,0.36876507585148655,-0.09465791940018742,-0.18549747048903875,-0.16652286453839515,-0.14525047133776323,0.5904511846419637,13.742,14.521025,0.036806385637622736,0.3,-0.35728542914171657,624496208.1794999,9.65,2026-03-24
1209,002212,天融信,信息传输、软件和信息技术服务业-软件和信息技术服务业,19.359145527369826,-0.4630264183242017,-0.5949285637405722,-0.7843159480375353,0.09770024314676304,-0.3234403629862772,-0.08233890214797135,-0.13595505617977532,-0.11811926605504586,-0.06816116328385347,0.5950976547971751,2.14,3.2920000000000003,0.03131259044248261,0.45,-0.17713004484304928,325227778.54999995,7.67,2026-03-24
1210,603386,骏亚科技,制造业-计算机、通信和其他电子设备制造业,19.292389853137518,-0.4630978413488723,-0.46048665441630493,-0.3588239850716432,-0.3989383861987075,-0.7293967071646532,-0.07851239669421484,-0.09716599190283393,-0.13844172569220858,-0.06381192275398806,0.7604916520637026,2.3140000000000005,2.8154999999999997,0.04135212530841928,0.4,-0.20556609740670462,132654689.8,13.33,2026-03-24
1211,301160,翔楼新材,制造业-金属制品业,19.225634178905207,-0.4638621795239438,-0.7700641398853844,-0.27841489237595923,0.058940392214155854,-0.6534725261242094,-0.10565919423107073,-0.12054878988746731,-0.170061099796334,-0.09585089860217444,0.7889306028916973,2.7079999999999997,3.1215,0.035570442524351535,0.45,-0.21630688448074686,147388547.076,56.27,2026-03-24
1212,000600,建投能源,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,19.158878504672895,-0.4644245684289912,-0.3530413883980558,-0.5448604665755249,-0.845308260479717,-0.11954162886629509,0.021255060728744946,0.036998972250770645,0.14140271493212664,0.049511129602662685,0.8843648436570868,4.630000000000001,5.1765,0.05224309869295349,0.5,-0.14205607476635507,548198187.643,10.07,2026-03-24
