rank,code,name,industry,buy_signal_flag,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,industry_member_count,industry_ret_5,industry_ret_10,industry_ret_20,industry_breadth_5,industry_breadth_10,industry_trend_score,industry_heat,industry_up_prob_3d,up_prob_3d,expected_ret_3d,up_prob_3d_confidence,up_prob_3d_logit,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,money_flow_bias_20_proxy,real_moneyflow_ok,money_flow_net_amount_1,money_flow_net_amount_3,money_flow_net_amount_5,money_flow_net_amount_20,main_money_flow_net_amount_1,main_money_flow_net_amount_3,main_money_flow_net_amount_5,main_money_flow_net_amount_20,money_flow_net_ratio_1,money_flow_net_ratio_3,money_flow_net_ratio_5,money_flow_net_ratio_20,main_money_flow_net_ratio_1,main_money_flow_net_ratio_3,main_money_flow_net_ratio_5,main_money_flow_net_ratio_20,real_money_flow_bias_20,main_money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,market_up_ratio,market_median_change,market_down5_ratio,pass_market_env,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup,upside_model_candidate,tail_model_candidate
1079,000566,海南海药,化学制药,-,5.194359317442543,0.05194359317442543,-2.19266489066404,-0.019704471588867963,-1.4973175565599852,-0.3804910951478971,-2.238845841214769,0.6295609605334251,48,0.01703426108868078,0.06864511823035846,0.055193300925195254,0.6041666666666666,0.8125,0.992131279403399,67.85836302926118,0.604839758506589,0.05194359317442543,-0.07436211667562156,1.0,-2.9042556181834662,-0.010570824524313016,-0.18497465830573026,-0.06212424849699405,0.21558441558441555,-0.026925875870672633,-0.3046062407132245,0.3533123028391166,0.012579270194406966,0.05865474581557342,0.03441230239810733,0.01804229880241718,1.070278706106782,1.376957175172026,1.5567375966414254,0.0018161965265782137,0.2787867759122645,1,-72786900.0,-28460599.999999993,201432700.0,57141699.99999994,-48759500.0,-77719099.99999997,-113282999.99999997,69857899.99999997,-0.04323107324596511,-0.004379676593093395,0.016450694610100937,0.0018161965265782137,-0.02896023207385719,-0.01195985056907742,-0.00925164602130669,0.0022203692808237816,0.0018161965265782137,0.0022203692808237816,-0.33563276738366254,15.81746,10.0598,0.0,0.07393161281410668,0.07169990849202758,0.03987164119387482,0.55,-0.27216174183514774,0.06839072381077559,0.08874634546328457,-0.07653297247177918,-0.6956059484556893,0.1758585970732305,0.32036161597137236,0.5833317638195686,786557215.9725,4.68,2026-07-14,,,,True,False,False,False,False,True,True
1080,002515,金字火腿,食品,-,5.128135617800156,0.05128135617800156,-1.9655424205855678,-0.570164942019744,-1.5190216274445043,-0.4444627464607124,-0.826354982315883,1.9463216425068408,21,-0.0061024144335366515,0.03480662983425398,-0.04414261460101865,0.38095238095238093,0.6190476190476191,0.34920730061712735,56.285731411108294,0.5180082111223425,0.05128135617800156,-0.059903428275798934,1.0,-2.9177850193820856,-0.10419026047565116,-0.12403100775193787,-0.2097902097902098,-0.04468599033816412,-0.17539744592129258,-0.3221936589545844,0.09615384615384624,-0.12681782642689599,-0.10146468595256705,0.2318871599494874,-0.01101659543698969,0.5219803184291688,0.545310428574464,0.5315749250933283,0.006142007217941437,0.12176221631807219,1,53371800.0,-12373900.0,65234600.0,231809300.0,1454700.000000015,-55227599.99999997,-22949799.999999948,-319504700.0,0.054183506861236116,-0.004008214866153079,0.013006276426668774,0.006142007217941437,0.0014768238551265086,-0.017889597244357534,-0.004575661424102583,-0.008465579998585965,0.006142007217941437,-0.008465579998585965,0.07970400695455394,6.4195,6.4195,0.0,0.02537825628291751,0.04850281162835772,0.022269393673781092,0.45,-0.318103448275862,0.05195946434835453,0.08182534144978588,-0.06390581518892707,-0.21461071789686537,-0.05580090172674599,0.3471441447852182,0.2631938920822667,943540485.0745001,7.91,2026-07-14,,,,True,False,False,False,False,True,True
1081,301007,德迈仕,汽车配件,-,5.102486407090745,0.05102486407090745,-0.41098668328984467,-0.49599737471944694,-0.43819010454731744,-0.15879315319235324,-0.6469019197971475,-0.7165592918233197,51,-0.07172131147540983,-0.04761904761904756,-0.11107155571377714,0.19607843137254902,0.3137254901960784,-0.6053176484458653,39.104282327974424,0.3886656162779245,0.05102486407090745,-0.07378963572173627,1.0,-2.923069553259325,-0.05283885789300946,-0.1089842543995061,-0.056862745098039236,-0.17140396210163644,-0.11116586334868095,-0.24251968503937016,0.07414829659318621,-0.07796547529219722,-0.04955727682902399,-0.08545636345712415,-0.006074642402986213,0.6700489035818298,0.7437727852331247,0.7573647431811346,-0.019618028414343396,-0.0761249897938654,1,-4070800.0,-62984000.0,-118475900.0,-120782600.0,2573400.0,15228499.999999996,17852199.999999996,-33423899.999999985,-0.019735776791990886,-0.09169583723260961,-0.06051763539958107,-0.019618028414343396,0.012476183550287252,0.022170552160815368,0.015314316125909166,-0.005428853327533701,-0.019618028414343396,-0.005428853327533701,0.6869054795220876,2.903,2.903,0.0,0.05889833840749828,0.04408690568506122,0.02401668107167225,0.4,-0.23733333333333329,0.046596606221044105,0.0679669506188744,-0.05514474398017622,-0.038929703724800424,-0.24735269725584758,0.2961171050025536,0.3599778486620596,153917871.828,28.86,2026-07-14,,,,True,False,False,False,False,True,True
1082,300166,东方国信,软件服务,-,5.070368459119734,0.05070368459119734,-1.234245268300693,-0.6075516319525076,-1.0337033046692738,-0.10636141332872667,-1.216091297781059,1.1339743046650987,38,0.011801852990906192,-0.031996596106797115,-0.056244890625701816,0.5526315789473685,0.3684210526315789,0.1529286803994811,52.75271624719066,0.4910286564857694,0.05070368459119734,-0.07521255252212093,1.0,-2.9297224071641352,-0.1191358024691358,-0.09626345788473711,-0.1942405420666291,-0.06975228161668845,-0.1553964073273948,-0.27929292929292937,0.11093247588424428,-0.08768607025539343,-0.06794116776656497,-0.014782203043909425,-0.008235943058201902,0.5491752435824794,0.7124092872061577,0.7270070597594576,-0.009495137431661528,-0.05538755251314868,1,-61050700.0,-283872800.0,-300820900.0,-691529000.0,-38740100.0,-142141099.99999988,-53025499.99999988,-378664099.9999999,-0.030528152484398066,-0.03647487430574172,-0.022725854348711275,-0.009495137431661528,-0.019371828333841046,-0.01826373909786306,-0.004005871233573156,-0.00519930135964858,-0.009495137431661528,-0.00519930135964858,0.8648348656152445,8.4622,8.4622,0.0,0.04183902727008362,0.06358776827256876,0.021306775636937204,0.4,-0.2726809378185525,0.06948955828540787,0.08733147280726612,-0.07662632409415117,-0.12559852959269013,-0.07469400947923632,0.38075722793494876,0.4173635301646795,1820745111.9194999,14.27,2026-07-14,,,,True,False,False,False,False,True,True
1083,300560,中富通,通信设备,-,5.061353988601692,0.05061353988601691,-1.2640719854659317,-0.2441419468978561,-0.9376943731241476,-0.02928853913981308,-1.0076157859340056,-0.3959205981086791,33,-0.029982363315696703,-0.06330901388562027,-0.08203511931562357,0.3333333333333333,0.21212121212121213,-0.38382487999686243,43.091152160056474,0.4179721040973878,0.05061353988601691,-0.06018154116423697,1.0,-2.9315968173179834,-0.1464094857655362,-0.158467115484205,-0.14698162729658792,-0.12868632707774796,-0.15669840940346147,-0.2803365810451727,0.06911764705882363,-0.07065569942136551,-0.042154700433327384,0.085248979208711,-0.0024468915093723343,0.575942820716617,0.6651511567674765,0.6805851534959398,-0.009969515543536414,-0.1004981267517864,1,-26710200.0,-87486800.0,-86816000.0,-157420100.0,11532400.0,1313200.0000000075,20539100.000000015,70580600.00000006,-0.058741033592538204,-0.055532189726581714,-0.03231403212353358,-0.009969515543536414,0.0253620375662701,0.000833552850818038,0.007644917263965963,0.00446991450756369,-0.009969515543536414,0.00446991450756369,0.748250295895754,9.2117,9.2117,0.0,0.07744977545028137,0.0665344855726624,0.029858573356485285,0.3,-0.25595238095238093,0.059839522145928636,0.08049789585683356,-0.0681028716302906,-0.1938558554305858,-0.12493721304154232,0.2723150631237584,0.1873114350844484,394753604.04199994,16.25,2026-07-14,,,,True,False,False,False,False,True,True
1084,301086,鸿富瀚,元器件,-,5.024058400907455,0.05024058400907455,-1.1685726160146266,-1.0546565131075594,-1.1321194630843652,0.3436706674090547,-0.32613824450827505,-0.16958949038366006,111,-0.04940247545881349,-0.09885620915032689,-0.03443379481718145,0.35135135135135137,0.35135135135135137,-0.39560956086293747,42.87902790446712,0.4163961656391304,0.05024058400907455,-0.053913988251498554,1.0,-2.9393855597201535,-0.1464094857655362,-0.16315789473684206,-0.2782396788990825,-0.13951236185484783,-0.21385448110752592,-0.346103896103896,0.12335526315789475,-0.15143124804829822,-0.12452378474029371,0.009104476118131144,-0.01614659110563962,0.951061813172249,0.9999082230771195,0.8383030149525259,0.015630807297700677,0.09258351018407501,1,-73654000.0,-614400.0,17823600.0,427174800.0,-54395300.0,-300941500.0,-326845200.0,-530065200.00000006,-0.056675246620118795,-0.00014989101430205214,0.0031119325667629625,0.015630807297700677,-0.041856070851214434,-0.07341866321709152,-0.041535830428092675,-0.019395682976657728,0.015630807297700677,-0.019395682976657728,-0.061756929723447505,9.506,9.506,0.0,0.049945550810738135,0.06128926190321887,0.032230423890770195,0.5,-0.3459702713759717,0.057136891566590436,0.08233625175593287,-0.06721663564232741,-0.19141356296060874,-0.13699233525765858,0.4360041183042219,0.10753711035189843,683225753.984,151.05,2026-07-14,,,,True,False,False,False,False,True,True
1085,301189,奥尼电子,IT设备,-,5.016312130286909,0.050163121302869096,-0.8562662813228183,-1.2350757720261798,-0.9774853183478941,-0.6445243659884439,-0.6175498739769897,-0.17366020395965598,19,-0.008269344359125852,-0.018128654970760327,0.012406947890818865,0.42105263157894735,0.3684210526315789,0.1888643988997801,53.39955918019604,0.4959689421886326,0.050163121302869096,-0.0600015304024749,1.0,-2.941010141896863,-0.10622974432841192,-0.1178247734138973,-0.15764466315968095,-0.257886081626551,-0.14594910792629434,-0.28462314454532356,0.07968313140726938,-0.09368064277480526,-0.07898078213443911,-0.16085014981816573,-0.013738301157811716,0.5736397513408049,0.7234416223167155,0.7794771100443088,0.014883077589840504,-0.40211928132217006,1,25460000.0,72491600.0,71585600.0,213653300.0,-11528200.000000004,-42211600.0,-23393599.999999996,-251286600.0,0.061834703160637376,0.04653460605143228,0.025589712181869922,0.014883077589840504,-0.027998539865532603,-0.027096935049035185,-0.00836251272459534,-0.017504611279522547,0.014883077589840504,-0.017504611279522547,-0.20933351591704963,7.1338,7.1338,0.0,0.029631882625120315,0.04187552001269259,0.02249448795565206,0.3,-0.264697105341689,0.04374800162561467,0.07312648817077257,-0.055499396243677834,0.04094335336140542,-0.389757371139755,0.30528701006528186,0.370065540970782,358886270.71049994,49.64,2026-07-14,,,,True,False,False,False,False,True,True
1086,605117,德业股份,电气设备,-,5.006667616868754,0.05006667616868754,-0.15534984686591438,-0.7851738214344967,-0.3568935187278607,-0.6808125337670106,0.3505198690356739,-0.17618238210651566,63,-0.06721049831530412,-0.11678832116788318,-0.1055082704352015,0.15873015873015872,0.14285714285714285,-0.895229565455553,33.88586782180005,0.3515173314062201,0.05006667616868754,-0.06645652148237279,1.0,-2.943036156241475,-0.005685114282399262,-0.11182505959166744,-0.1928800150687512,-0.1511489698890649,-0.11649484536082466,-0.22345052555273648,0.0986842105263159,-0.11414432989690726,-0.09122886597938142,-0.16085014981816573,-0.011158669870552687,0.605558139801336,0.7978765686643895,0.9712292270165265,-0.016648705285927053,-0.007242928254105246,1,109618900.0,-174332100.0,-771603700.0,-1333759100.0,-19414000.0,22279299.99999997,-153338500.00000003,-147736499.99999994,0.04519011493212304,-0.018181343371397027,-0.03966564570786357,-0.016648705285927053,-0.008003372514158022,0.0023235399755659756,-0.007882635366283546,-0.0018441272104342988,-0.016648705285927053,-0.0018441272104342988,-0.5177860200491741,2.832,2.832,0.0,0.03182878597271467,0.038387421306544114,0.024596075141525377,0.5,-0.22935779816513757,0.039118180909732674,0.051536341317781335,-0.044085445072952145,-0.06755009921131883,-0.2568203538833455,0.34224662217360424,0.25129622643581634,2002758206.5,85.7,2026-07-14,,,,True,False,False,False,False,True,True
1087,300816,艾可蓝,汽车配件,-,5.0050319544880315,0.05005031954488032,-0.4241549373971869,-1.488849411575726,-0.7648571691343194,-0.0753926492501962,-0.0317339914112197,-0.23698109900136577,51,-0.07172131147540983,-0.04761904761904756,-0.11107155571377714,0.19607843137254902,0.3137254901960784,-0.6053176484458653,39.104282327974424,0.3886656162779245,0.05005031954488032,-0.03861511573436513,1.0,-2.9433801249958145,-0.06909975669099755,-0.10229938995776633,-0.21598360655737703,-0.3098845598845599,-0.19543533271181346,-0.3656460705206146,0.06500847936687387,-0.16877072220158307,-0.1432108284674861,-0.0982724916124107,-0.021589537171378414,0.9707553650802653,0.7741361144258494,0.819344955776298,-0.02890239400432411,-0.17633544061020084,1,12731199.999999998,13220899.999999998,-936300.0000000019,-186028100.0,-1736799.9999999981,-17935499.999999996,-31925200.0,-81000400.0,0.04075161558683997,0.017689179722140902,-0.0007101719483824924,-0.02890239400432411,-0.005559366434524914,-0.02399717741654941,-0.02421486861743106,-0.012584687341900791,-0.02890239400432411,-0.012584687341900791,0.25639406782559776,6.1749,6.1749,0.0,0.028719981872638734,0.03365686233561405,0.022556611131394833,0.35,-0.34971493728620295,0.03421876285575252,0.06513034754923358,-0.04658339673314495,0.12894159128321492,-0.49976476167711414,0.3869317610494085,0.20286324786324825,160910622.407,57.39,2026-07-14,,,,True,False,False,False,False,True,True
1088,002981,朝阳科技,元器件,-,5.0,0.05,-0.23958747219687976,-1.4043073100019923,-0.6122978202945157,-0.5367430490705589,0.05953745886571149,0.33245791427368726,111,-0.04940247545881349,-0.09885620915032689,-0.03443379481718145,0.35135135135135137,0.35135135135135137,-0.39560956086293747,42.87902790446712,0.4163961656391304,0.05,-0.03568091882295817,1.0,-3.199089233493809,-0.03757828810020869,-0.1000488042947778,-0.2779953014878621,-0.31303412911864537,-0.22300642578742225,-0.38203753351206426,0.05315614617940204,-0.18524479751031514,-0.15136096317483133,-0.03132748811539254,-0.02318305337059166,0.3637589221963117,0.4478649655025607,0.4717700232098289,-0.030405119025358748,-0.4751550125417349,1,2124400.0,-623500.0,1419600.0,-127548100.0,-2236099.999999999,2245300.000000001,-5718600.0,30873600.0,0.009650380400515317,-0.0011366638160438594,0.0016857456996325583,-0.030405119025358748,-0.010157793077382928,0.004093265863934689,-0.006790719468807232,0.007359697892334859,-0.030405119025358748,0.007359697892334859,0.274067033796994,7.768299999999999,15.097089999999998,0.0,0.027910622240348112,0.041083279828044064,0.021484935543556665,0.25,-0.36925734024179613,0.046245846690029006,0.0778655391217595,-0.058893723662721206,0.1532310790871465,-0.4472880314145415,0.31577053260508314,0.15501156554491105,251018486.24299997,21.4,2026-07-14,,,,True,False,False,False,False,True,True
1089,605566,福莱蒽特,染料涂料,-,5.0,0.05,-0.14332930224634088,-1.058019818981532,-0.4360302676016021,-0.76426119886015,-0.18130337473456157,-0.7038576322715617,10,-0.025984734979263013,-0.11957652395745288,0.026946116284351507,0.3,0.3,-0.27122864553747134,45.11788438032551,0.4331094571485528,0.05,-0.0357924964601162,1.0,-3.5346747941905736,-0.039408866995073955,-0.09392631928310646,-0.22640974780391043,-0.31303412911864537,-0.22472372326001283,-0.3863745787193067,0.04595726853791374,-0.18524479751031514,-0.15136096317483133,0.0055376384968752745,-0.02318305337059166,0.37125556612901406,0.4731969364859874,0.5140105674566537,0.0013168402088951045,-0.33357129449048145,1,7635400.0,-85200.0,25714100.0,14528700.0,-5922999.999999998,-12494199.999999994,-27487599.999999993,-182045600.0,0.037281043326261615,-0.0001087932946555294,0.01813611484233582,0.0013168402088951045,-0.02891998056702301,-0.015954051432923885,-0.019386961641285907,-0.01650009745761387,0.0013168402088951045,-0.01650009745761387,-0.35296560416750233,6.5251,6.5251,0.0,0.03403250718686096,0.04790439551144176,0.03387575699197399,0.3,-0.4902671755725191,0.051445623355646786,0.08112155119543472,-0.06331599449156197,0.2602001544575152,-0.4756226596740671,0.4502058751014347,0.14617461248428984,275822186.5,27.3,2026-07-14,,,,True,False,False,False,False,True,True
1090,300619,金银河,专用机械,-,5.0,0.05,-0.518581224705602,-1.168637682178515,-0.7265992910969341,-0.547458621566263,0.4954565620598916,-1.0189422581036016,54,-0.07709613155437078,-0.11599950439374013,-0.13742159006554694,0.18518518518518517,0.16666666666666666,-0.982053561007313,32.323035901868366,0.34071053107982646,0.05,-0.03668709598341134,1.0,-3.236050633768061,-0.10871033085752879,-0.13043478260869568,-0.15139826422372227,-0.31303412911864537,-0.21225774687812382,-0.34782608695652173,0.06569343065693421,-0.1674399868709625,-0.14626642994614117,-0.1576559593826976,-0.023061742260525472,0.6325538150491408,0.770689379700697,0.8109625236586998,-0.003807613326702769,-0.12722290276950995,1,-1394500.0,-58085500.0,-53684900.0,-36634200.0,-51100.0,-10583300.000000007,-5528000.000000007,-58549499.99999999,-0.004582653219835577,-0.05222317214402125,-0.027521841801892714,-0.003807613326702769,-0.00016792655398608673,-0.009515171561780831,-0.0028339578071462017,-0.006085402614818496,-0.003807613326702769,-0.006085402614818496,-0.5177860200491741,3.346,3.346,0.0,0.0326730594106454,0.03690341194585456,0.02716246989797973,0.45,-0.34772896500372297,0.03679034304436632,0.059919255589252,-0.046041908062320586,0.08486632878959843,-0.49976476167711414,0.3861033682767401,0.1738585818738599,240532579.6955,26.4,2026-07-14,,,,True,False,False,False,False,True,True
1091,001211,双枪科技,家居用品,-,5.0,0.05,0.2168528875453459,-1.386126257480555,-0.2961004388629424,0.12426758205182245,0.04694842861041286,0.06988260868707608,9,-0.08296692792965021,-0.10403436682853939,-0.05306799336650092,0.2222222222222222,0.2222222222222222,-0.7014196154911304,37.37444692115965,0.37618312683649663,0.05,-0.03858234065886308,1.0,-3.1423547308100286,-0.026523964634713626,-0.05765765765765751,-0.12248322147651003,-0.31303412911864537,-0.17634552541438642,-0.3863745787193067,0.05573770491803295,-0.1672113075317928,-0.1511791802826884,-0.16085014981816573,-0.02318305337059166,0.6347750432020204,0.518565230058773,0.4910377163865209,-0.0009039243052470814,-0.8095354834942582,1,6755300.0,-2090500.0,7959700.0,-5824800.0,-2902700.0,-3502200.0,-4777800.0,-167263900.0,0.03302981156485901,-0.0041706784050831005,0.010062199631704556,-0.0009039243052470814,-0.014192653772492157,-0.006987108304368349,-0.006039822782310644,-0.025956926349474194,-0.0009039243052470814,-0.02199867532809719,0.7274522395134349,9.2127,9.2127,0.0,0.018537684731870032,0.032235024294979035,0.030523196358493876,0.25,-0.4307479224376731,0.03289262340131708,0.07117775502542521,-0.04820667605096034,0.3536390806080545,-0.49976476167711414,0.4685771573596561,0.20455172179331998,161097558.97800002,20.92,2026-07-14,,,,True,False,False,False,False,True,True
1092,300410,正业科技,专用机械,-,5.0,0.05,-0.09624534178870635,-0.980602588059476,-0.37923966059535263,-0.6698045550218039,-0.10818101070592488,-0.3692794970954152,54,-0.07709613155437078,-0.11599950439374013,-0.13742159006554694,0.18518518518518517,0.16666666666666666,-0.982053561007313,32.323035901868366,0.34071053107982646,0.05,-0.03897959195720802,1.0,-3.108399230575773,-0.054335260115606965,-0.07674943566591419,-0.2610659439927733,-0.3067796610169492,-0.22472372326001283,-0.3863745787193067,0.09484193011647246,-0.18524479751031514,-0.15136096317483133,-0.006056538095312147,-0.02318305337059166,0.39749048989091257,0.49117071602912726,0.4717700232098289,-0.015781459476556226,-0.21635116208082478,1,5627100.0,-25394699.999999996,-12479399.999999996,-255988900.0,6389000.0,-6747600.0,-17910800.0,-211822200.0,0.01745476405468173,-0.021249336865587463,-0.006539979564725614,-0.015781459476556226,0.01981811013583579,-0.00564613976279452,-0.009386370016818722,-0.013058626626134915,-0.015781459476556226,-0.013058626626134915,-0.002832929865101114,7.1257,7.1257,0.0,0.0357369605484521,0.0461561932235902,0.026336154808532897,0.3,-0.4132730015082956,0.04669457318272182,0.07727982467990162,-0.058928673781593735,0.17240310670696724,-0.3829143950243707,0.4503674966852619,0.18863560962971496,405521576.38850003,8.18,2026-07-14,,,,True,False,False,False,False,True,True
1093,002125,湘潭电化,化工原料,-,5.0,0.05,0.119103017550032,-1.1859108517438393,-0.2985014206240068,-1.0172865512983043,0.09752313774601748,-0.3999313277043032,59,-0.08541572012721499,-0.10271722902358915,-0.021032504780114758,0.2542372881355932,0.3220338983050847,-0.6064790117862863,39.08337778784685,0.3885138571407005,0.05,-0.039143240696198026,1.0,-3.5857010737775235,-0.029535864978902926,-0.07332796132151487,-0.1581259150805271,-0.31303412911864537,-0.20437249204372487,-0.3863745787193067,0.05167173252279633,-0.18524479751031514,-0.15136096317483133,-0.0348129050925734,-0.02318305337059166,0.3637589221963117,0.4478649655025607,0.4717700232098289,-0.023093528626136058,-0.26063217409512346,1,34506900.0,-49421700.0,-95084700.0,-725877600.0,13520500.0,-854800.0,-90133900.0,-865830900.0,0.08615787258075873,-0.03313381322745895,-0.033432953311894595,-0.023093528626136058,0.03375839371917351,-0.0005730839600182089,-0.03169219096783159,-0.027546091344523026,-0.023093528626136058,-0.02199867532809719,-0.24695232581723917,4.8994,4.8994,0.0,0.029026169690400807,0.03648154497967685,0.024237043950505705,0.3,-0.44422110552763816,0.03618779259208899,0.07044937640499063,-0.04989242611724965,0.2769338187831972,-0.49976476167711414,0.4113843488739922,0.20519319123295995,785801961.504,11.5,2026-07-14,,,,True,False,False,False,False,True,True
1094,605318,法狮龙,其他建材,-,5.0,0.05,0.47383158381809526,-0.7648265847899556,0.07746096986351902,-0.7320860326515819,0.13798073465185748,0.036302668384297195,6,-0.09706455019470667,-0.13207409942519927,-0.18127273427125234,0.0,0.16666666666666666,-1.0503957902331071,31.09287577580407,0.3323184406245339,0.05,-0.03919895999675876,1.0,-3.0432055297457907,-0.049721949623814043,-0.08001689010873003,-0.22780435938330668,-0.31303412911864537,-0.21710422889482772,-0.3863745787193067,0.08512010317588266,-0.18524479751031514,-0.15136096317483133,0.07775807344320063,-0.02318305337059166,0.4046941575373362,0.4813327212896217,0.4747057454485969,-0.04072200224178152,-0.6260312461052215,1,9268600.0,6723300.0,-42144200.0,-625930200.0,1503700.0,24505100.0,42830000.0,17832600.0,0.0298004451129212,0.0060581267680574445,-0.023102455868647724,-0.04072200224178152,0.004834703117655267,0.02208067500541765,0.02347839524428467,0.0011601599941603602,-0.04072200224178152,0.0011601599941603602,-0.32953085084758815,4.9849,4.9849,0.0,0.03344039812122401,0.04137629830631484,0.024723397682784167,0.25,-0.3747391952309985,0.04064617239742596,0.08277546004759033,-0.05749788745749171,0.2140963736766648,-0.4704125461899223,0.4789885019959749,0.1985475525000122,384268087.65,87.15,2026-07-14,,,,True,False,False,True,False,True,True
1095,002613,北玻股份,专用机械,-,5.0,0.05,0.1926069183493514,-0.9215098777991954,-0.16391045641818355,-1.0179922407348347,0.07887573749593568,-0.5860793164344895,54,-0.07709613155437078,-0.11599950439374013,-0.13742159006554694,0.18518518518518517,0.16666666666666666,-0.982053561007313,32.323035901868366,0.34071053107982646,0.05,-0.04002228780944869,1.0,-2.991323296763142,-0.021212121212121127,-0.0471976401179941,-0.17602040816326525,-0.31303412911864537,-0.1893587652152089,-0.3863745787193067,0.06422018348623859,-0.18233153469695063,-0.15136096317483133,-0.05818625906082586,-0.02318305337059166,0.3637589221963117,0.4478649655025607,0.4717700232098289,-0.04001144018056547,-0.143620375694449,1,20195600.0,-12760600.0,-51302700.0,-628575400.0,15788900.0,-6929899.999999996,-11586800.0,-228880700.00000003,0.09390961137130464,-0.016806901990865694,-0.04094328034024709,-0.04001144018056547,0.073418440798015,-0.009127325525954902,-0.009247107864622621,-0.01456920909812244,-0.04001144018056547,-0.01456920909812244,0.197755777261204,5.7633,5.7633,0.0,0.02652819089858051,0.04295057654972418,0.024250669182641335,0.3,-0.38627450980392153,0.045678706801827146,0.07389458711454554,-0.0569650589269145,0.24507793399474076,-0.4066724617604195,0.4607287449392709,0.2064777327935224,392747292.80399996,3.23,2026-07-14,,,,True,False,False,False,False,True,True
1096,603011,合锻智能,专用机械,-,5.0,0.05,-0.6360820473577596,-0.6130282735536365,-0.6287048397404402,-0.2690349488429036,-0.6056941832686044,0.07565953455741,54,-0.07709613155437078,-0.11599950439374013,-0.13742159006554694,0.18518518518518517,0.16666666666666666,-0.982053561007313,32.323035901868366,0.34071053107982646,0.05,-0.04073780462157332,1.0,-3.53656783785058,-0.09447558046437143,-0.15312616997379258,-0.30074020666116935,-0.31303412911864537,-0.22472372326001283,-0.3863745787193067,0.06752730883813306,-0.18524479751031514,-0.15136096317483133,0.17965199201293158,-0.02318305337059166,0.3637589221963117,0.4478649655025607,0.4717700232098289,-0.004875595635195543,-0.15255860125349757,1,43339200.0,4393600.0,95984500.0,-327443900.0,-3058200.0,-25200300.0,-141169200.0,-133574300.00000012,0.04088762695304761,0.0011858601187625306,0.013458378117125447,-0.004875595635195543,-0.0028852064816104173,-0.006801718579490941,-0.01979390914253974,-0.0019889033634595136,-0.004875595635195543,-0.0019889033634595136,0.48205723510059273,6.9405,6.9405,0.0,0.04034702437003231,0.054903528401918734,0.030107880758015106,0.35,-0.4402022756005056,0.05745813629910482,0.1054736752746184,-0.07666435188931026,0.06633613277313899,-0.34157436326421087,0.3340736134949393,0.1667485639063512,1678983944.5,22.62,2026-07-14,,,,True,False,False,False,False,True,True
1097,601137,博威合金,小金属,-,5.0,0.05,-0.34974999562340364,-0.8153520215775589,-0.49874264392873335,-0.18249471675686968,0.4633355043549362,-1.0086758437481573,23,-0.053293279928793846,-0.08383233532934131,-0.08147025388404705,0.2608695652173913,0.34782608695652173,-0.5179108034585806,40.67760553774555,0.40014740893815204,0.05,-0.04114316154179611,1.0,-3.000286579209429,-0.04037267080745344,-0.09649122807017552,-0.16972682489923863,-0.28361669242658427,-0.17438546490915574,-0.3156146179401994,0.05629139072847661,-0.15808692554328463,-0.12921268257926616,0.04947657028913244,-0.018887394831932008,0.489122560892404,0.5607989258025565,0.5761025065878154,-0.014547139770108044,-0.46659349701777275,1,-4046600.0000000005,-125582800.0,-103428300.0,-438445000.0,5775400.000000002,38821400.0,3482400.0,-135373000.00000003,-0.005489790788042606,-0.049531623430010135,-0.0238257636549981,-0.014547139770108044,0.007835154875021318,0.015311706426563156,0.0008022063531177191,-0.004491532466099139,-0.014547139770108044,-0.004491532466099139,0.5739503396457938,3.729,3.729,0.0,0.029660425204918017,0.02759598851151405,0.020711151084202913,0.25,-0.31273692191053826,0.026706630538000237,0.06712046301888416,-0.04287216353035381,0.11061850917866523,-0.49976476167711414,0.30458015134187233,0.2435205365051803,753483342.35,18.54,2026-07-14,,,,True,False,False,False,False,True,True
